"beach_idn","beach","city","region","number.of.surveys.BB","most.recent.survey.BB","number.of.surveys.MD","most.recent.survey.MD","latitude","longitude","turn_latitude","turn_longitude","monitored","blength","bb.stat","smd.stat","lmd.stat","last3tag","bbn12","lmdn12","mmdn12","smdn12","bb.col","smd.col","lmd.col"
434,"Hughes Bay","Lopez Island","San Juan",12,"2019-07-24",0,NA,48.43043,-122.844135,48.431629,-122.842834,TRUE,0.17,2,1,1,"3; 999; 1",12,0,0,0,"Currently monitored","Available","Available"
436,"Aleck Bay","Lopez Island","San Juan",0,"2014-08-24",0,NA,48.430797,-122.859581,48.426106,-122.863259,TRUE,0.65,1,1,1,"1; 999; 20",0,0,0,0,"Available","Available","Available"
411,"John's Pass","Stuart Island","San Juan",0,"2013-06-08",0,NA,48.673852,-123.167097,48.670595,-123.169233,TRUE,0.41,1,1,1,"",0,0,0,0,"Available","Available","Available"
356,"Rosario","Orcas Island","San Juan",3,"2019-05-07",0,NA,48.646965,-122.870499,48.64717,-122.868878,TRUE,0.1,2,1,1,"999",3,0,0,0,"Currently monitored","Available","Available"
844,"Pear Point Beach","Friday Harbor","San Juan",0,NA,10,"2019-06-09",48.518848,-122.979391,48.520034,-122.975925,TRUE,0.3,1,2,2,"",0,0,10,0,"Available","Currently monitored","Currently monitored"
884,"Blakely Island","","San Juan",0,"2018-04-10",0,"2018-04-10",48.57671,-122.827445,48.572347,-122.831108,TRUE,0.78858,1,1,1,"",0,0,0,0,"Available","Available","Available"
789,"County Park - Shaw","","San Juan",0,"2015-07-26",0,NA,48.564439,-122.93431,48.562993,-122.939727,TRUE,0.44,1,1,1,"",0,0,0,0,"Available","Available","Available"
77,"Doe Island","Orcas Island","San Juan",0,"2007-08-18",0,NA,48.633634,-122.787844,48.633381,-122.787567,TRUE,0.1,1,1,1,"",0,0,0,0,"Available","Available","Available"
120,"Grandma's Cove","San Juan Island","San Juan",0,"2018-04-22",0,"2017-12-06",48.458348,-123.023008,48.459264,-123.024243,TRUE,0.15,2,2,2,"43; 1",0,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
276,"PtHammond-FisheryPt","Waldron Island","San Juan",3,"2019-06-02",0,NA,48.722483,-123.010858,48.717451,-123.040088,TRUE,2,2,1,1,"9; 1; 5",3,0,0,0,"Currently monitored","Available","Available"
797,"Judd Cove Preserve ","Eastsound","San Juan",0,"2017-04-04",0,NA,48.684762,-122.923399,48.685571,-122.921496,TRUE,0.25,1,2,2,"",0,0,0,0,"Available","Currently monitored","Currently monitored"
843,"Mulno Cove Beach","Friday Harbor","San Juan",1,"2019-07-26",0,"2017-07-20",48.493725,-123.021832,48.495928,-123.020706,TRUE,0.35,2,1,1,"",1,0,0,0,"Currently monitored","Available","Available"
890,"Pirate Ship Beach","Decatur Island","San Juan",0,NA,9,"2019-06-07",48.5101,-122.78468,48.50646,-122.79159,TRUE,0.658,1,2,2,"",0,9,0,0,"Available","Currently monitored","Currently monitored"
596,"Guthrie Cove A","Orcas","San Juan",0,"2012-08-22",0,NA,48.594812,-122.885045,48.59352,-122.886829,TRUE,0.3,1,1,1,"",0,0,0,0,"Available","Available","Available"
87,"Eastsound East","Orcas Island","San Juan",0,"2004-05-31",0,NA,48.693186,-122.90123,48.691455,-122.900666,TRUE,0.2,1,1,1,"",0,0,0,0,"Available","Available","Available"
274,"Prevost Harbor","Stuart Island","San Juan",0,"2014-12-14",0,NA,48.683614,-123.209397,48.683614,-123.209397,TRUE,0.2,1,1,1,"",0,0,0,0,"Available","Available","Available"
40,"Camp Orkila Beach","Orcas Island","San Juan",1,"2018-08-19",0,NA,48.697925,-122.946682,48.711788,-122.950074,TRUE,1.5,2,1,1,"51; 50; 50",1,0,0,0,"Currently monitored","Available","Available"
309,"South Beach-West","San Juan Island","San Juan",13,"2019-07-25",0,NA,48.455967,-123.002033,48.456133,-123.0098,TRUE,0.6,2,1,1,"1; 4; 4",13,0,0,0,"Currently monitored","Available","Available"
727,"Otter Point Orcas ","Orcas Island","San Juan",6,"2019-04-16",0,NA,48.665193,-122.913113,48.662845,-122.912306,TRUE,1,1,1,1,"",6,0,0,0,"Available","Available","Available"
142,"Indian Beach","San Juan Island","San Juan",0,"2016-12-30",0,NA,48.458641,-122.962913,48.456981,-122.962308,TRUE,0.6,1,1,1,"",0,0,0,0,"Available","Available","Available"
729,"Jakle's Lagoon","Friday Harbor","San Juan",0,"2016-01-18",0,"2017-02-18",48.462512,-122.989358,48.461505,-122.983999,TRUE,0.41,1,1,1,"",0,0,0,0,"Available","Available","Available"
600,"Doe Bay","Orcas Island","San Juan",6,"2019-03-01",0,NA,48.636966,-122.786491,48.639071,-122.786258,TRUE,0.25,2,1,1,"",6,0,0,0,"Currently monitored","Available","Available"
53,"County Park South","San Juan Island","San Juan",0,"2018-04-22",0,NA,48.541638,-123.160073,48.540276,-123.159754,TRUE,0.2,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
668,"Guthrie Cove C","Orcas","San Juan",0,"2013-03-01",0,NA,48.596412,-122.871976,48.59644,-122.871799,TRUE,0.1,1,1,1,"",0,0,0,0,"Available","Available","Available"
354,"Yellow Island","Yellow Island","San Juan",0,"2017-12-18",0,NA,48.592885,-123.028894,48.59153,-123.034642,TRUE,0.8,2,1,1,"10",0,0,0,0,"Currently monitored","Available","Available"
175,"Lonesome Cove","San Juan Island","San Juan",0,"2014-08-10",0,NA,48.62084,-123.113626,48.621927,-123.108616,TRUE,0.3,1,1,1,"",0,0,0,0,"Available","Available","Available"
182,"Lyre River","Port Angeles","Strait",7,"2019-03-23",0,NA,48.160216,-123.826922,48.154219,-123.861418,TRUE,2.5,2,1,1,"11; 10; 9",7,0,0,0,"Currently monitored","Available","Available"
336,"Tongue Point","Port Angeles","Strait",3,"2019-07-28",0,NA,48.163733,-123.704397,48.166595,-123.704846,TRUE,0.4,2,1,1,"22; 22; 21",3,0,0,0,"Currently monitored","Available","Available"
814,"Kiapot Point","Sequim","Strait",11,"2019-06-29",0,NA,48.088546,-123.041347,48.085035,-123.017712,TRUE,0.75,2,1,1,"62; 59; 56",11,0,0,0,"Currently monitored","Available","Available"
128,"Half Moon Bay","Westport","South Coast",13,"2019-07-20",0,"2017-10-29",46.904702,-124.130524,46.91267,-124.11836,TRUE,1.1,2,1,1,"559; 558; 556",13,0,0,0,"Currently monitored","Available","Available"
764,"Seaview South","Seaview","South Coast",0,"2015-08-28",0,NA,46.330379,-124.067844,46.319313,-124.069092,TRUE,1.2,1,1,1,"231; 230; 229",0,0,0,0,"Available","Available","Available"
810,"Cohasset South","Cohasset Beach","South Coast",9,"2019-05-31",0,NA,46.85867,-124.11563,46.86644,-124.11905,TRUE,0.9,2,1,1,"530; 529; 528",9,0,0,0,"Currently monitored","Available","Available"
763,"Ocean City South","Ocean City","South Coast",11,"2019-07-07",0,NA,47.070289,-124.176185,47.05048,-124.174395,TRUE,2.2,2,1,1,"751; 750; 749",11,0,0,0,"Currently monitored","Available","Available"
124,"Grayland North","Westport","South Coast",8,"2019-05-15",0,NA,46.823172,-124.1043,46.809226,-124.101196,TRUE,1.2,2,1,1,"902; 309; 308",8,0,0,0,"Currently monitored","Available","Available"
506,"Salt Aire North","Grayland","South Coast",13,"2019-07-04",0,NA,46.823169,-124.104307,46.837172,-124.108351,TRUE,1.6,2,1,1,"975; 974; 973",13,0,0,0,"Currently monitored","Available","Available"
448,"Ocean City State Park N","Ocean City","South Coast",2,"2019-08-03",0,"2018-02-25",47.033506,-124.173447,47.050373,-124.174449,TRUE,1.87,2,1,1,"406; 405; 404",2,0,0,0,"Currently monitored","Available","Available"
415,"Griffiths Priday State Park","Copalis Beach","South Coast",12,"2019-07-27",0,NA,47.137798,-124.185453,47.114157,-124.181962,TRUE,2.69,2,1,1,"804; 803; 802",12,0,0,0,"Currently monitored","Available","Available"
361,"Seaview","Long Beach","South Coast",0,"2014-12-13",0,NA,46.330379,-124.067844,46.346064,-124.065443,TRUE,1.75,1,1,1,"21; 19; 18",0,0,0,0,"Available","Available","Available"
176,"Long Beach - 143rd N","Long Beach","South Coast",0,"2017-08-29",0,NA,46.405989,-124.060858,46.41703,-124.061235,TRUE,1.8,1,1,1,"371; 370; 369",0,0,0,0,"Available","Available","Available"
855,"Driftwood South","Ocean Shores","South Coast",0,"2018-03-16",1,"2018-11-08",46.94434,-124.17529,46.93636,-124.17483,TRUE,0.89,1,1,1,"402; 401; 400",0,1,0,0,"Available","Available","Available"
313,"South Surfside","Ocean Park","South Coast",2,"2019-06-25",0,NA,46.530155,-124.060319,46.515724,-124.060043,TRUE,1.6,2,1,1,"2; 1; 189",2,0,0,0,"Currently monitored","Available","Available"
397,"South Ocean","Ocean Shores","South Coast",0,"2016-07-17",0,"2016-06-21",46.983508,-124.172701,46.972248,-124.173097,TRUE,1.25,2,2,2,"953; 952; 951",0,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
213,"North Jetty","Ocean Shores","South Coast",12,"2019-07-25",0,NA,46.927832,-124.173873,46.936368,-124.174835,TRUE,0.98,2,1,1,"933; 932; 931",12,0,0,0,"Currently monitored","Available","Available"
250,"Oysterville North","Ocean Park","South Coast",0,"2017-09-16",0,NA,46.548162,-124.061812,46.560915,-124.062829,TRUE,1,2,1,1,"218; 218; 217",0,0,0,0,"Currently monitored","Available","Available"
223,"Ocean City","Ocean City","South Coast",10,"2019-06-17",0,NA,47.070123,-124.17579,47.078518,-124.176919,TRUE,0.8,2,1,1,"263; 261; 260",10,0,0,0,"Currently monitored","Available","Available"
399,"South Chance","Ocean Shores","South Coast",0,"2015-08-23",0,NA,47.007074,-124.172432,46.993929,-124.172819,TRUE,1.48,2,1,1,"999; 998; 997",0,0,0,0,"Currently monitored","Available","Available"
225,"Ocean Park-North","Ocean Park","South Coast",0,"2016-05-23",0,NA,46.504902,-124.059365,46.515598,-124.060801,TRUE,2.7,1,1,1,"172; 171; 170",0,0,0,0,"Available","Available","Available"
59,"Damon Point-East","Ocean Shores","South Coast",11,"2019-06-22",0,NA,46.94527,-124.130208,46.938355,-124.111189,TRUE,1.5,2,1,1,"693; 692; 691",11,0,0,0,"Currently monitored","Available","Available"
398,"South Pacific","Ocean Shores","South Coast",12,"2019-07-19",0,NA,46.993929,-124.172819,46.98341,-124.172884,TRUE,1.15,2,1,1,"183; 182; 181",12,0,0,0,"Currently monitored","Available","Available"
161,"Klipsan Beach","Ocean Park","South Coast",10,"2019-07-14",0,NA,46.464918,-124.059616,46.447333,-124.058857,TRUE,1.9,2,1,1,"430; 429; 428",10,0,0,0,"Currently monitored","Available","Available"
205,"N. Head Lighthouse S","Ilwaco","South Coast",6,"2019-07-28",0,NA,46.296636,-124.076022,46.286906,-124.077364,TRUE,1.1,2,1,1,"709; 708; 707",6,0,0,0,"Currently monitored","Available","Available"
809,"Cohasset North","Cohasset Beach","South Coast",0,"2018-02-11",0,NA,46.87335,-124.12179,46.86642,-124.11907,TRUE,0.8,1,1,1,"315; 315; 313",0,0,0,0,"Available","Available","Available"
856,"Marine View Dr S","Ocean Shores","South Coast",14,"2019-07-15",11,"2019-07-12",46.95261,-124.174927,46.94432,-124.17519,TRUE,0.95,2,1,2,"5; 617; 616",14,10,0,1,"Currently monitored","Available","Currently monitored"
401,"Damon North","Ocean Shores","South Coast",12,"2019-08-05",0,NA,47.03258,-124.173221,47.017455,-124.172761,TRUE,1.67,2,1,1,"341; 342; 340",12,0,0,0,"Currently monitored","Available","Available"
452,"Jake's Beach","Ocean Shores","South Coast",11,"2019-07-26",0,NA,47.050373,-124.174449,47.060491,-124.175344,TRUE,1.13,2,1,1,"947; 946; 945",11,0,0,0,"Currently monitored","Available","Available"
204,"N. Head Lighthouse N","Ilwaco","South Coast",0,"2015-04-11",0,NA,46.302232,-124.075256,46.311273,-124.071225,TRUE,1.1,1,1,1,"356; 355; 354",0,0,0,0,"Available","Available","Available"
504,"Twin Harbors State Park","Westport","South Coast",3,"2019-07-17",0,"2017-11-12",46.858654,-124.114991,46.84923,-124.112052,TRUE,1.07,2,1,1,"626; 625; 624",3,0,0,0,"Currently monitored","Available","Available"
315,"South Taurus","Ocean Shores","South Coast",6,"2019-07-12",0,NA,46.972197,-124.172901,46.962604,-124.173998,TRUE,1.1,2,2,2,"111; 110; 109",6,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
409,"Midway Beach","Heather","South Coast",11,"2019-01-07",0,NA,46.758562,-124.102514,46.76916,-124.104248,TRUE,1.1,1,1,1,"621; 620; 619",11,0,0,0,"Available","Available","Available"
782,"Cline Spit","Sequim","Strait",9,"2019-07-21",0,NA,48.152296,-123.152031,48.148926,-123.166856,TRUE,1.25,2,1,1,"60; 50; 40",9,0,0,0,"Currently monitored","Available","Available"
476,"Cannonball","Port Angeles","Strait",0,"2017-04-23",0,NA,48.160318,-123.921716,48.154235,-123.862316,TRUE,4.94,2,1,1,"21; 1",0,0,0,0,"Currently monitored","Available","Available"
439,"Cape George South","Port Townsend","Strait",3,"2019-05-14",0,NA,48.09551,-122.878985,48.086501,-122.881445,TRUE,1.1,2,1,1,"13; 12; 9",3,0,0,0,"Currently monitored","Available","Available"
195,"McCurdy Point","Port Townsend","Strait",13,"2019-08-01",0,NA,48.142651,-122.782007,48.136258,-122.8367,TRUE,4.5,2,1,1,"450; 44; 43",13,0,0,0,"Currently monitored","Available","Available"
331,"Thompson Spit","Sequim","Strait",0,"2017-05-15",0,NA,48.09818,-122.948682,48.096821,-122.940816,TRUE,2,2,1,1,"8; 999; 16",0,0,0,0,"Currently monitored","Available","Available"
459,"John Wayne Marina","Sequim","Strait",0,"2016-06-09",0,NA,48.061459,-123.040106,48.058393,-123.046084,TRUE,0.53,2,1,1,"8; 7; 6",0,0,0,0,"Currently monitored","Available","Available"
270,"Port Williams North","Sequim","Strait",6,"2019-07-24",0,NA,48.097248,-123.046801,48.113679,-123.059035,TRUE,1.8,2,1,1,"1; 1; 5",6,0,0,0,"Currently monitored","Available","Available"
741,"Shipwreck South","Sekiu","Strait",0,"2016-01-23",0,NA,48.31533,-124.4468,48.30636,-124.43467,TRUE,1.4,1,1,1,"103; 102; 101",0,0,0,0,"Available","Available","Available"
560,"Neah Bay Second Beach","Neah Bay","Strait",0,"2012-05-17",0,NA,48.370465,-124.582142,48.37044,-124.577867,TRUE,0.33,1,1,1,"",0,0,0,0,"Available","Available","Available"
332,"Three Crabs","Sequim","Strait",11,"2019-07-31",0,NA,48.13791,-123.100943,48.151692,-123.122623,TRUE,2,2,1,1,"34; 1; 32",11,0,0,0,"Currently monitored","Available","Available"
198,"Middle Point","Sekiu","Strait",0,"2017-12-11",0,NA,48.257674,-124.284855,48.259077,-124.296741,TRUE,0.6,2,1,1,"2; 1; 3",0,0,0,0,"Currently monitored","Available","Available"
81,"Dungeness Spit 1-2","Sequim","Strait",3,"2019-06-05",0,NA,48.15777,-123.173879,48.166468,-123.161973,TRUE,1.7,2,1,1,"34; 68; 67",3,0,0,0,"Currently monitored","Available","Available"
343,"Warmhouse Beach","Neah Bay","Strait",0,"2012-05-25",0,NA,48.388375,-124.66788,48.391184,-124.659573,TRUE,0.7,1,1,1,"1",0,0,0,0,"Available","Available","Available"
112,"Front Beach (NB)","Neah Bay","Strait",0,"2006-07-12",0,NA,48.368887,-124.602022,48.367512,-124.607285,TRUE,1.6,1,1,1,"",0,0,0,0,"Available","Available","Available"
891,"Dungeness Spit 3-5","Sequim","Strait",1,"2018-09-25",0,NA,48.175876,-123.135664,48.184702,-123.101842,TRUE,3.4,2,1,1,"10",1,0,0,0,"Currently monitored","Available","Available"
90,"Ediz Hook","Port Angeles","Strait",6,"2019-06-03",0,"2016-11-10",48.138709,-123.45573,48.141485,-123.42816,TRUE,2.2,2,2,2,"111; 110; 109",6,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
82,"Dungeness Spit 2-3","Sequim","Strait",0,"2016-10-20",0,NA,48.166468,-123.161973,48.175876,-123.135664,TRUE,1.7,2,1,1,"229; 228; 227",0,0,0,0,"Currently monitored","Available","Available"
559,"Neah Bay First Beach","Neah Bay","Strait",0,"2012-05-17",0,NA,48.371276,-124.587249,48.371973,-124.584385,TRUE,0.24,1,1,1,"",0,0,0,0,"Available","Available","Available"
80,"Dungeness Spit 0-1","Sequim","Strait",11,"2019-07-14",0,NA,48.146285,-123.187476,48.15777,-123.173879,TRUE,1.7,2,1,1,"2; 3; 3",11,0,0,0,"Currently monitored","Available","Available"
303,"Slip Point","Clallam Bay","Strait",0,"2017-11-28",0,NA,48.261118,-124.2521113,48.256201,-124.2604267,TRUE,0.86,2,1,1,"1; 40; 34",0,0,0,0,"Currently monitored","Available","Available"
301,"Shipwreck Point","Sekiu","Strait",11,"2019-07-07",0,NA,48.315632,-124.446617,48.318471,-124.455399,TRUE,2.1,2,1,1,"2; 1; 1",11,0,0,0,"Currently monitored","Available","Available"
110,"Freshwater Bay","","Strait",2,"2019-01-29",0,NA,48.149794,-123.638487,48.1465,-123.641562,TRUE,1.4,2,1,1,"1",2,0,0,0,"Currently monitored","Available","Available"
123,"Graysmarsh","Sequim","Strait",12,"2019-07-22",8,"2019-05-21",48.12524,-123.081048,48.115719,-123.060753,TRUE,1.9,2,2,2,"54; 52; 56",12,0,8,7,"Currently monitored","Currently monitored","Currently monitored"
144,"Island View Beach","Sekiu","Strait",0,"2017-07-20",0,NA,48.297812,-124.410092,48.306276,-124.434018,TRUE,1.6,1,1,1,"13; 12; 11",0,0,0,0,"Available","Available","Available"
98,"Ennis Creek","Port Angeles","Strait",12,"2019-06-17",0,"2017-08-26",48.117219,-123.405441,48.114455,-123.397974,TRUE,0.7,2,2,2,"10; 2; 1",12,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
817,"Clallam Bay Park W","Clallam Bay","Strait",0,"2016-11-30",0,NA,48.25528,-124.261941,48.2544,-124.275856,TRUE,1,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
351,"Whiskey Creek","Port Angeles","Strait",0,"2013-07-11",0,NA,48.155708,-123.779915,48.159367,-123.766472,TRUE,2.4,1,2,1,"5; 1; 5",0,0,0,0,"Available","Currently monitored","Available"
293,"Sekiu River West","Sekiu","Strait",0,"2017-07-21",0,NA,48.288099,-124.395137,48.291087,-124.400088,TRUE,1.6,1,1,1,"61; 60; 59",0,0,0,0,"Available","Available","Available"
785,"Lyre River Estuary","Port Angeles","Strait",4,"2019-07-15",0,NA,48.160241,-123.827219,48.156484,-123.818583,TRUE,0.76,2,1,1,"",4,0,0,0,"Currently monitored","Available","Available"
645,"East Elwha","Port Angeles","Strait",0,"2017-04-23",0,NA,48.150641,-123.553184,48.147053,-123.564381,TRUE,1,2,1,1,"19; 26; 25",0,0,0,0,"Currently monitored","Available","Available"
79,"Dungeness Bluff","Sequim","Strait",5,"2019-04-07",12,"2019-06-25",48.146949,-123.186471,48.138167,-123.199235,TRUE,1.3,2,2,2,"340; 340; 330",5,12,8,2,"Currently monitored","Currently monitored","Currently monitored"
19,"Beckett Point","Port Townsend","Strait",12,"2019-07-31",0,NA,48.076282,-122.891312,48.082788,-122.885148,TRUE,0.94,2,1,1,"79; 79; 78",12,0,0,0,"Currently monitored","Available","Available"
269,"Port Williams","Sequim","Strait",0,"2018-07-16",0,"2018-04-17",48.097248,-123.046801,48.083949,-123.045408,TRUE,0.6,1,1,1,"41; 40; 39",0,0,0,0,"Available","Available","Available"
615,"Cape George East","Port Townsend","Strait",0,"2015-02-26",0,NA,48.128786,-122.845679,48.11639,-122.865179,TRUE,2,1,1,1,"",0,0,0,0,"Available","Available","Available"
267,"Point Wilson","Port Townsend","Strait",0,"2017-02-19",5,"2019-07-12",48.144056,-122.753789,48.142495,-122.782147,TRUE,2,1,2,1,"13; 998; 999",0,1,4,4,"Available","Currently monitored","Available"
70,"Diamond Point North","Sequim","Strait",0,"2017-09-30",0,NA,48.096028,-122.927278,48.095882,-122.923434,TRUE,0.7,2,1,1,"61; 63; 62",0,0,0,0,"Currently monitored","Available","Available"
65,"Deep Creek","","Strait",5,"2019-08-05",0,NA,48.172515,-124.005371,48.172143,-124.020028,TRUE,1.3,2,1,1,"1; 1",5,0,0,0,"Currently monitored","Available","Available"
96,"Elwha West","Port Angeles","Strait",11,"2019-06-24",11,"2019-07-09",48.146049,-123.567817,48.138376,-123.578001,TRUE,1.2,2,2,1,"11; 10; 90",11,0,11,11,"Currently monitored","Currently monitored","Available"
813,"Panorama Vista","Sequim","Strait",8,"2019-06-26",0,NA,48.088546,-123.009156,48.085035,-123.017712,TRUE,0.75,2,1,1,"600; 58; 57",8,0,0,0,"Currently monitored","Available","Available"
616,"Cape George West","Port Townsend","Strait",0,"2016-05-08",0,NA,48.108671,-122.881783,48.11639,-122.865179,TRUE,1.5,2,1,1,"8; 7; 6",0,0,0,0,"Currently monitored","Available","Available"
69,"Diamond Point East","Sequim","Strait",0,"2017-09-30",0,NA,48.094662,-122.914818,48.089053,-122.920365,TRUE,0.8,2,1,1,"206; 205; 206",0,0,0,0,"Currently monitored","Available","Available"
138,"Hoko West","Sekiu","Strait",13,"2019-07-21",0,NA,48.287099,-124.362035,48.288348,-124.39409,TRUE,2.6,2,1,1,"21; 20; 18",13,0,0,0,"Currently monitored","Available","Available"
140,"Hollywood Beach","Port Angeles","Strait",0,"2017-03-04",10,"2019-06-20",48.119287,-123.428178,48.120013,-123.428863,TRUE,0.1,2,2,1,"",0,0,1,10,"Currently monitored","Currently monitored","Available"
561,"Neah Bay Third Beach","Neah Bay","Strait",0,"2012-04-04",0,NA,48.367586,-124.564988,48.366049,-124.572951,TRUE,0.6,1,1,1,"",0,0,0,0,"Available","Available","Available"
340,"Twin River","Clallam Bay","Strait",11,"2019-06-23",0,NA,48.165625,-123.946971,48.160174,-123.921994,TRUE,2.5,2,1,1,"1; 1; 2",11,0,0,0,"Currently monitored","Available","Available"
